reward,timestep
-46.63231,114484
-31.353246,114900
-675.709285,114944
-108.155197,115112
-46.776683,115184
7.146534,115280
-4.170475,115356
-36.879492,115368
-598.977084,115520
-23.032335,115548
0.811251,115656
-10.199344,115720
-74.540659,115776
-84.362888,115780
3.947814,115860
5.965033,115872
-39.064259,116012
-25.928746,116080
-8.251854,116196
-77.355732,116364
14.676996,116404
-130.445008,116756
-112.891099,117128
-55.684608,117476
0.347898,117532
-533.564285,119776
-25.113567,119864
-8.694644,120148
-610.944704,120364
-560.960869,120756
-11.395359,121164
-558.219827,121532
0.754199,122160
-567.246883,124148
-593.035563,124364
-18.243897,124416
-10.08252,124560
-9.430993,124664
-94.614603,124912
-69.903319,124980
-578.427371,125164
-82.339324,125296
-35.566343,125324
-85.65761,125340
-37.625862,125640
-49.566745,125688
-15.763227,125772
-99.206269,125836
-21.070205,125972
1.67466,126000
-44.458824,126024
-506.920342,126160
-63.402307,126360
-44.441148,126740
-157.331606,128320
-20.864881,128428
14.784665,128584
-11.457818,128740
-136.054642,129436
-32.827406,129616
-6.743072,129708
-0.264048,129824
4.054355,129936
-530.279046,129972
-610.567706,130000
-17.880669,130020
-519.582792,130160
-23.162735,130184
6.996148,130340
-72.05306,130348
5.641321,130468
-14.265718,130472
-72.155015,130628
-47.686693,130668
-37.548186,130832
-2.229091,130960
-62.866579,131104
-84.810834,131236
-8.229707,131340
-18.027217,131392
-167.129166,131408
-29.898375,131540
-41.534445,131708
5.318167,131744
-22.420829,131780
-31.716409,132016
-4.280194,132060
7.85884,132184
0.384726,132380
-48.387349,132480
-8.71242,132504
-1.236713,132604
-31.38489,132608
2.263428,132872
-6.167554,132944
-29.683837,133128
-51.020349,133280
-112.890947,133332
-78.424401,133844
-35.134531,134048
-534.117773,135236
-65.151284,135788
-498.620921,136060
-44.76227,136276
-124.044688,136804
6.506153,136948
-513.881014,137280
-46.020905,137360
-0.386361,137440
-30.616132,137456
3.608544,137692
-15.851787,138016
-535.645954,138048
0.746087,138148
-10.494785,138208
-36.315821,138264
-5.874737,138308
-44.231354,138632
-30.087054,138888
-45.562386,138944
-33.265265,139056
-34.063817,139200
-13.864854,139272
-67.856672,139584
-107.696633,139708
-450.573484,139788
-15.558412,139868
-140.139003,140620
-7.567629,141108
-115.539351,141960
-50.152371,142364
-456.57309,142632
-580.457019,143788
-409.938797,143868
-16.860337,143916
-3.834609,144000
-70.054661,144156
-60.157524,144352
-29.760861,144380
-108.979969,145020
-41.997711,145500
-30.252957,145672
-40.141715,145832
-15.764261,146316
-395.771961,146364
-23.233272,146376
-52.783807,146588
-494.161961,146632
-4.967576,146644
