reward,timestep
2.208697,180524
0.978731,180556
-50.985485,180892
-10.025871,181132
-8.354158,181224
-38.50333,181312
-57.298932,181416
19.618356,181620
8.486502,181764
-34.26004,181860
-43.97584,181884
-10.788502,182124
-15.694495,182312
-59.178882,182588
-19.498067,182676
-397.076815,183084
-4.719237,183136
-6.040356,183144
6.443495,183300
-9.050788,183304
-206.578613,183688
-40.631844,183864
-84.786137,184416
-49.494074,185028
-34.004246,185288
7.981236,185548
-410.926682,185860
24.09468,185884
16.367863,186128
-45.463263,186228
-18.104174,186232
1.808231,186292
-369.252352,187300
1.407807,187424
-0.702525,187472
-297.475485,187864
-188.903354,187876
-41.512586,187984
-36.526804,188196
-37.266286,188296
10.381729,188416
-23.139934,188552
-30.242252,188884
-63.188377,189248
-302.166035,190228
-64.607085,190476
-68.954266,191184
-360.859916,191472
-84.396327,191664
-1.410921,191796
-143.776197,192884
3.052118,192972
-171.444403,193248
-34.209895,193436
-32.325414,193536
-31.15009,193816
-15.220349,193964
-61.389506,194416
-5.57114,194552
-83.954509,195028
-27.929593,195240
-6.82049,195500
-279.725201,195664
-2.847415,195736
15.553327,195752
-296.770557,195796
0.375852,195956
-31.894012,196028
57.530304,196348
2.650599,196424
-78.36917,196644
-12.754322,196860
-9.241598,196980
-2.556746,197108
-94.13562,197388
21.259325,197552
-19.032742,197580
8.075652,197708
-6.375778,197712
-5.066114,197792
-0.33994,197820
-32.2784,198068
-251.873961,199240
-14.363542,199420
-311.110709,199796
-33.473153,199904
-20.825481,200036
-59.449738,200184
-283.810623,201792
-13.733293,201896
-251.184859,202068
6.701269,202136
-69.49981,202444
6.5115,202500
-13.556594,203116
-3.214498,203684
-17.031234,203900
-239.718252,204036
-18.343872,204124
-256.844823,204184
-24.711789,204524
-8.333082,204636
31.564826,204688
1.815551,204704
1.676754,205052
-21.350447,205160
-59.699645,205224
4.531145,205236
-26.563052,205548
-1.721607,205748
-29.245268,205772
-32.784323,205912
24.584347,206036
-14.697398,206124
-8.925827,206204
-219.498987,206500
-7.984672,206512
-44.83097,206596
0.810818,206664
-9.64573,206764
26.936969,206884
-10.205021,207224
32.325753,208164
-80.986221,208228
-233.94077,208524
-21.812453,208832
1.831293,208880
8.76621,209012
-20.71593,209060
4.864186,209172
-46.750881,209492
-25.974103,209624
-6.112869,209860
36.371447,210020
5.259404,210080
-0.556529,210160
-244.109818,210664
-59.641056,210896
-40.986465,211124
-62.239869,211416
-13.653664,211424
15.587371,211524
27.739747,212116
-243.665065,212228
-4.874638,212332
0.890817,212404
-43.656197,212912
-20.252157,213136
17.993139,213400
-206.833056,214160
29.620419,214304
-1.924046,214312
-6.415968,214468
-29.48455,215360
-170.523507,215416
-51.817087,215428
3.15932,215508
-5.951138,215516
-4.727393,215712
-55.19143,215948
-32.01347,216096
-177.86458,216116
68.836272,216452
4.093881,216472
-22.700128,216700
-23.601546,216732
0.084821,216844
43.889363,216908
-29.642889,217248
-127.469581,217488
-8.14715,217620
-8.403538,217764
-0.478757,218072
11.941035,218308
-24.580531,218580
-14.034142,219016
17.899728,219052
-6.790104,219128
6.564556,219212
-29.424269,219884
-7.005531,220012
-203.065805,220116
-176.74169,220844
-275.758883,223128
-41.405627,223876
-88.30736,224012
-225.453412,224116
1.923807,224228
-12.412551,224464
-230.280702,224844
-9.85002,224984
-8.921113,225128
12.409084,225312
-163.651428,225376
-16.532525,225408
-2.856025,225468
-1.407338,225516
-37.749916,225788
-37.427201,225908
-43.111384,226272
0.598716,226472
-17.899574,226616
0.38622,226700
1.22409,226784
-124.004993,228116
-55.481438,228948
21.254201,229148
1.839957,229228
-222.588634,229468
-280.955557,229908
