reward,timestep
-594.010046,132340
-9.523674,132396
-78.230366,132488
-144.762399,132652
-18.020762,132828
-31.078157,132972
-104.815781,133440
-102.038329,133956
-31.956602,134160
3.342919,134232
-30.24637,134544
-590.359041,134640
-15.295571,134680
-79.108518,135256
-543.714512,136396
-549.41039,136972
-30.700903,137128
-59.987969,137136
-14.73509,137184
-39.949152,137460
-45.896784,137632
-3.187541,137708
-586.515771,138680
-13.578771,139012
-6.818936,139068
-590.061616,139256
-61.323303,139684
-6.119116,139868
-51.353713,140248
-145.064267,141140
-24.68683,141400
-570.903355,141460
-18.668391,141612
-2.430281,141636
-572.477016,141708
-13.071344,141712
-6.197413,141820
5.647502,141920
-22.046676,142060
-10.884748,142212
-85.934301,142220
-73.160616,142300
-28.692533,142424
-32.021441,142472
-42.773791,142536
2.49739,142556
-20.514399,142716
0.658821,142788
1.701346,142844
-42.621536,143044
-490.141647,143068
-77.692057,143160
-32.241847,143260
-19.710744,143384
-14.006176,143416
-22.70287,143628
-54.721332,143684
-19.539971,143692
-59.206073,143940
-116.284742,144036
-102.631304,144108
-46.639583,144180
-67.270632,144380
-31.763656,144392
-10.053964,144472
3.642651,144576
-38.080592,144860
-65.642981,145048
3.200533,145212
-0.215161,145412
-112.408539,145572
-13.977803,145604
-27.614154,145680
-46.193768,145996
-379.685553,147044
-33.286279,147176
-465.575515,149212
-545.312332,149604
-28.674548,149964
-482.365466,149996
-114.977985,150028
-29.236949,150112
-28.326066,150240
-66.566521,150508
-29.147765,150552
-14.558161,150612
-21.49773,150712
15.501775,150824
-16.728215,151036
0.948577,151084
-485.313537,151176
5.768613,151208
-12.309198,151424
1.441361,151584
-66.415627,151588
-3.092361,151780
41.432135,151920
-6.706559,151932
-20.980497,152024
-62.199918,152208
14.743213,152304
-25.374852,152400
-26.764544,152496
-10.241482,152628
-5.848403,152712
-2.905134,152836
-26.568769,152848
-104.593703,153300
-81.259153,153484
-5.659023,153612
-80.408255,153968
-486.476786,154240
-31.053506,154336
-13.764357,154420
-10.291375,154508
-35.985682,154576
1.280733,154592
-4.997665,154636
-4.049442,154640
5.387769,154760
-10.132782,154788
-11.206515,154820
9.08596,154872
-30.651608,154900
-13.415012,155028
-12.759934,155320
-83.118889,155356
-23.183375,155544
-99.237987,156004
-35.78622,156232
0.528398,156308
-11.951946,156328
-8.530821,156392
2.520687,156412
-5.235071,156628
-13.599072,156904
-22.655495,157036
-11.092139,157196
-58.694168,157596
-457.935079,157612
-62.020522,158132
-43.349153,158316
-123.779877,158320
-40.471812,158436
-38.701969,158584
-29.133192,158620
-2.195174,158780
0.803118,158980
-90.805328,159092
-55.06561,159112
-36.907214,159516
-464.98749,159544
-12.106266,159632
-28.111642,159836
-20.832388,160076
6.796581,160308
-83.017193,160392
-17.958377,160660
-41.937484,160808
-108.567283,160928
-11.555552,160952
-4.780201,161024
-25.908883,161156
-26.317414,161540
-21.041871,162088
-12.559928,162240
-5.672163,162316
-21.712746,162616
-42.381806,162896
-25.941201,163052
-372.192477,163112
1.04524,163208
-15.800208,163232
-25.959416,163352
-14.143369,163488
1.647924,163568
-60.049775,163704
-9.100963,163840
-21.116228,163948
-58.821612,164072
2.918821,164208
-36.591099,164300
-358.320274,164308
-6.319276,164336
-16.954687,164448
-21.260085,164588
-40.319309,164888
-410.82296,165024
-81.963826,165080
-15.763955,165172
-102.273065,165496
-29.158329,165836
-87.190788,166300
-2.028867,166396
1.303792,166680
2.809026,166840
-455.138581,168588
-1.421692,168796
-396.848205,169080
-25.367228,169084
-38.708601,169332
-28.289175,169404
-432.50905,169496
-39.714529,169708
-11.654312,169932
-100.044803,170240
12.250346,170524
-309.738533,170840
-125.258581,170856
-4.410584,171072
-12.398186,171112
-32.725807,171228
-16.467076,171232
-24.273041,171412
-5.183185,171484
-53.090576,171552
-2.668245,171632
-9.211192,171688
-16.490443,171736
-5.486126,171832
-61.956116,172092
-47.097115,172548
7.513446,172668
-79.869049,172712
7.258046,172800
-40.777438,172976
17.747464,172980
-10.665492,173196
4.551463,173340
-21.759061,173444
-365.057888,173496
-26.65039,173536
8.377324,173696
-78.201706,174012
-55.015517,174372
-7.440713,174424
-442.175323,174524
-42.836077,174612
-69.404268,174636
-10.642098,174736
-46.936403,174820
-39.417409,175152
14.995053,175208
-8.049664,175244
-43.099942,175372
-26.250762,175492
-1.812282,175604
-27.367446,175864
-20.887329,175992
-26.124361,176088
-21.49038,176140
-28.715816,176372
-30.612609,176684
20.790544,176872
-24.643596,176936
-2.191269,176992
9.465489,177336
-392.588339,177340
5.299675,177484
-7.903227,177740
-23.314114,177824
-0.895412,177940
8.255964,178036
0.154186,178116
-158.459698,178332
-25.353299,178408
-7.31248,178460
-30.284662,178728
-3.3009,178992
-21.640026,179192
-96.754549,179208
-23.056683,179484
-377.596424,179492
-63.170594,179528
-11.827266,179588
-5.389498,179856
-27.245523,179948
-22.194034,179952
-22.319099,180056
-18.694813,180420
1.017501,180468
-35.8865,180896
-384.848585,180992
-40.419531,181032
-19.421668,181128
-16.259718,181224
-131.49933,181276
-94.380671,181292
-22.668431,181316
-27.028596,181416
-21.742819,181644
-36.861151,181648
-28.200159,181732
-21.333057,181836
-6.338468,181940
-1.095012,182016
-1.169734,182148
-61.246895,182396
-20.258812,182428
-59.502694,182860
1.903833,182936
-3.194042,183076
-9.325277,183136
39.566177,183372
-29.393627,183588
-10.918531,183896
-3.098268,183956
0.08538,184160
-4.579211,184332
12.096847,184488
-351.757646,185224
-417.320763,185316
-16.457868,185844
-34.73696,185956
-28.714955,186372
-28.414026,186608
-29.108706,186784
14.557792,187264
-304.217805,187372
-30.070324,187548
-14.835519,187800
-19.636819,187900
-71.553295,188336
-295.274881,188488
34.30709,188508
-129.781747,188540
34.630584,188796
22.916547,189080
-50.358312,189144
24.199272,189232
9.672693,189332
-30.878054,189456
27.748332,189536
-15.296461,189636
-8.501791,189708
-6.835374,189952
-331.340194,189956
9.202122,190052
-22.266474,190348
-15.901671,190428
-52.857415,190676
-2.282399,190752
1.049611,190884
-5.619489,191224
-25.070381,191436
-70.422526,191460
-11.956666,191528
-20.327753,191592
-7.878402,191780
-47.133994,192364
-9.419637,192516
4.003852,192708
-13.44069,192836
-14.663352,192948
-1.67458,192968
-10.958536,193012
-7.339729,193068
15.105421,193132
5.911381,193432
-272.224794,193636
-265.430669,193708
-1.042671,193812
-0.09342,193860
-18.843615,193972
-19.042688,194204
-53.937633,194300
-14.615248,194420
-13.229423,194616
-101.491021,195156
-82.42526,195256
-12.224967,195532
-23.543245,195676
-17.210811,195856
-52.334266,196956
-40.899893,197092
-243.856884,197132
1.730404,197180
-270.24177,197432
-22.047807,197540
-10.613148,197656
7.873357,197964
-65.973098,198336
-129.449181,198444
-23.598329,198456
0.149592,198576
-48.766143,198932
-45.018105,198972
9.831779,199000
10.938683,199172
-9.013078,199272
-11.782335,199348
-60.202302,199532
-254.491431,199676
26.126152,199892
8.549019,199984
-37.697761,200156
-16.252408,200256
-10.203014,200272
-13.258962,200468
-122.023772,200520
-207.612471,201180
-31.436745,201192
-61.861789,201400
-10.62176,201464
12.645686,201472
-38.122364,201744
-7.169253,201764
2.031504,201904
-33.881309,201912
0.211986,202008
-5.013323,202136
-3.024088,202200
19.258457,202372
-10.125542,202504
13.526014,202620
1.221656,202632
-42.282285,203200
-90.618766,203312
-26.152123,203608
-24.864086,204032
10.799279,204124
-19.007213,204312
-254.484035,204468
-32.416015,204640
-8.752105,204716
-61.287528,204796
3.164175,204812
9.868451,204924
5.619943,204988
3.979375,205164
-38.955269,205264
-42.157624,205400
-257.408915,205464
10.407212,205516
27.339263,205800
-23.459025,205872
-50.829266,206464
27.509789,206656
-27.740082,206972
-297.720128,209464
-250.267761,209516
-7.641097,209872
-7.585499,210004
-27.151424,210032
-1.674372,210352
-201.405892,210656
15.057204,210844
23.342297,210884
0.157777,210892
-224.622135,210972
-6.499156,211496
-40.521665,212380
-8.737725,212436
-45.29192,212708
0.000556,212896
-185.803279,214004
14.344499,214036
15.231167,214156
12.805195,214392
12.2082,214500
24.255375,214840
-237.664149,214892
-213.74226,214972
-20.191988,215300
7.764945,215312
-27.345236,215372
-20.970904,215496
-55.738116,215548
-9.847219,215640
3.478009,215700
-23.625979,216284
-15.794887,216348
-1.116164,216368
17.242849,216468
-1.648563,216720
39.923806,217356
-7.025101,217496
-153.557819,217544
6.429538,217940
-99.002944,218644
-24.149744,219052
-2.913735,219136
7.065567,219280
-155.261973,219300
-135.990419,219312
7.056951,219484
18.719824,219516
-10.232176,219644
18.524459,219720
14.478321,219820
-1.409268,219880
-266.314368,221940
21.866738,222212
-47.532734,222512
-210.40803,223280
-0.722114,223348
-53.512796,223376
-8.488171,223408
-154.249543,223644
-1.877085,223652
-31.804824,223732
-104.603198,223880
-9.267376,223888
-57.692785,224016
4.466861,224080
16.288158,224112
-12.611842,224204
-43.87541,224400
-10.236504,224828
-33.101738,224980
-14.519465,225232
-24.113911,225720
-88.010315,226384
-35.163633,227008
-1.551669,227064
-183.017303,227880
0.669499,228280
-178.746006,228400
-4.236286,228436
-22.376317,228656
-157.582579,228828
-21.32003,228992
12.251499,229104
-137.65905,231064
31.535227,231280
-167.696743,231772
-12.271547,231892
-33.575412,232300
-42.831694,232312
-10.78462,232560
-37.62537,232612
-128.171478,232828
-124.260079,233104
14.388924,233248
7.448718,233304
-20.033415,233504
-60.685007,233712
-20.342748,233888
1.184595,234144
-14.266422,234376
-140.102586,237104
-96.644065,237304
-4.155196,237516
-156.535718,237712
-28.904186,237760
-16.55668,237844
-10.658556,238088
-2.656726,238252
-127.821073,238376
-12.371085,238380
-36.919993,238484
1.904166,238492
-21.126589,238816
-11.110675,238944
3.497614,239056
-45.683404,239404
-115.848744,239708
-8.971844,239744
-9.400195,240160
-4.086715,240668
21.447346,241000
-19.866165,241088
-152.719532,242944
-75.767649,243056
4.850042,243152
-0.67321,243324
17.529466,243620
-13.668939,243708
-80.638907,245088
-22.114645,245596
32.472696,246460
8.000519,246552
25.001525,247028
-100.303012,247056
4.096688,247160
-83.369329,247620
-87.227921,247708
-18.079869,248164
16.749435,248396
-10.35151,248540
12.431751,248688
-7.701809,249280
-6.974796,249468
4.735514,249756
-7.424261,249964
1.593947,250120
-55.485555,251056
-66.796132,251160
14.66122,251356
-32.069314,251948
10.188127,252688
-25.01597,252976
-35.966119,253348
-62.649864,253576
31.239881,254120
18.651138,254548
9.186227,254600
-22.57229,255160
12.740709,255372
-16.900573,255656
12.679791,255756
-15.025669,256300
-12.070778,256448
-20.870769,257060
-8.814814,257172
8.538343,257300
0.518172,257348
-3.160485,257476
-7.41864,257864
-6.291924,257888
0.49572,257964
-15.017589,258120
-0.411639,258328
31.566064,258628
-37.882632,258804
-65.615553,258976
5.013036,258996
-55.093003,259560
13.860511,259672
51.398145,259692
2.483849,259764
27.686629,259912
-56.835852,261300
12.863415,261788
-46.659396,261844
-43.412565,261888
-16.984489,262068
-24.913403,262108
4.14601,262512
45.149143,262624
19.367456,263012
33.17572,263764
-12.02928,263924
-12.659472,264224
-32.570468,264484
-21.177813,264824
-34.041779,265056
-0.490394,265156
13.69481,265444
-8.029042,265612
-42.687163,266108
-16.757279,266160
-28.91571,266624
-15.040716,266752
-1.151641,266916
8.228188,269612
13.001816,269720
3.432481,269844
50.935094,270108
-1.852753,270488
28.960727,270624
0.630142,270680
3.588254,270768
22.891182,270916
18.57103,270960
16.469358,271024
4.278617,271284
20.555085,271304
20.123144,271308
3.263784,271324
22.955745,271440
8.166631,271564
-11.307864,271616
28.165709,271784
-16.847812,271804
-32.573455,271932
-1.342813,272120
43.639756,272200
-27.890747,272292
4.938848,272296
15.54079,272692
37.882314,273268
-18.400943,273272
-0.020828,273412
10.486012,274056
49.780514,275128
7.633881,275180
92.977885,275308
30.9919,275384
-2.271273,275612
-3.656376,275940
61.670252,276288
-15.174092,276296
23.219777,276396
-2.253354,276612
-1.095459,276704
34.926769,277192
6.05629,277368
21.019315,277412
-12.173572,278012
17.904799,278452
8.004048,278840
16.281481,279384
39.486198,280248
-27.568131,280448
77.323214,280844
-32.538688,280924
2.525645,281108
19.97921,281316
126.649257,281412
-6.082995,281564
25.817051,281804
-3.021753,281928
6.01722,282012
-1.109127,282188
32.030718,282432
25.968418,282452
8.227262,282528
8.089474,282632
-67.86247,283100
-0.89412,283208
8.639195,283344
68.843318,283428
1.392494,283516
6.421057,283616
47.074854,283688
-15.871789,283764
40.915221,284104
-16.435394,284116
-0.291831,284416
-10.817578,284504
-16.264619,284552
-16.277102,284568
20.13829,284696
80.382711,284844
-6.759747,285108
100.607199,285240
48.197085,285284
38.828802,285888
29.754082,285992
47.263289,286300
3.586413,286396
8.770774,286508
24.913301,286556
74.757894,286664
11.224553,286808
15.668927,286888
7.672623,287172
103.408281,290664
72.75201,290808
85.830036,290888
16.596455,291000
-12.952865,291092
15.946762,291172
7.376044,291324
8.686743,291428
52.277751,291568
15.304328,292408
94.208462,292832
23.010912,293520
72.649458,294808
67.226448,295568
106.144228,296408
31.769734,296812
44.131107,297356
178.653971,297520
90.341801,298808
1.731464,299008
14.12303,299268
110.027571,299568
16.952628,299804
6.778152,300176
4.344257,300408
18.706101,300696
141.820269,301356
58.858924,301520

58.858924,303108
-2.513408,303464
62.196133,303888
84.302927,303936
34.315291,304072
43.063521,304088
25.01969,304392
151.003937,307108
9.759561,307236
169.691615,307936
175.712842,308088
52.113183,308204
161.152376,308392
53.104594,308640
17.988756,308796
32.255044,308860
29.635966,309048
10.181226,309124
15.90736,309344
58.326445,309432
9.700827,309644
13.684376,309732
31.040829,309816
3.689944,309820
26.210255,310068
-12.336858,310816
-4.50386,310968
-6.05311,311040
7.751667,311156
21.43266,311964
203.315542,312204
69.430799,312976
158.713927,313344
7.949185,313440
-4.716444,313492
-10.962058,313716
1.941688,313880
189.70062,315040
2.251501,315604
38.40994,316020
168.167123,316204
9.60834,316356
14.658409,316608
141.330887,316976
84.074056,316988
18.956068,317116
-17.055628,317520
