reward,timestep
-39.44483,77380
-4.103829,77464
-0.543645,77556
-77.150132,77884
-114.023312,78056
-810.122535,78276
-19.878358,78536
-141.159827,78556
-36.916241,78668
-173.043891,78712
-766.829811,78732
-14.083931,78784
-60.288538,78888
-124.505414,78980
-28.436829,79008
-18.87277,79048
-52.253714,79192
-28.953018,79232
-19.37797,79372
-34.488293,79388
0.190416,79424
-89.337725,79740
-28.091056,79852
-156.914339,79968
-38.713561,79996
-31.236648,80096
-32.298041,80200
-45.711431,80360
-13.509689,80420
-107.4741,80456
-24.771719,80548
-40.930219,80692
-113.480757,80700
-39.777417,80820
-15.264118,80844
-39.924697,80976
-24.445759,81032
-26.451789,81156
-34.218235,81384
-132.848415,81836
14.813311,81984
5.301826,82044
-32.802798,82180
-792.471882,82668
-788.084397,82888
-66.402176,82904
-43.953269,83260
-21.0265,83316
-132.982054,83680
-103.686079,83900
-148.631451,84536
-9.776704,84624
-743.417512,85384
-751.932159,86180
-38.875346,86360
-2.435892,86464
-13.284778,86528
-22.037151,86620
-701.28397,87680
-4.6157,87732
-718.9237,88624
-733.719859,89384
-772.007141,90620
-29.777015,91168
-49.772305,91372
-714.444035,91732
-763.444314,92624
-77.282487,93144
-714.944655,93384
-0.562688,93432
10.278029,93536
-92.684826,93876
-102.535368,94220
-16.549784,94512
-674.550274,95372
-41.707864,95544
-22.836221,95728
-626.979134,95732
-306.273322,95832
-5.259774,95864
-45.652977,96004
-53.699159,96308
-19.725692,96440
-107.192117,96616
-4.817199,96620
-20.494574,96812
-53.398417,96828
-621.994767,97144
-48.427414,97368
-34.257276,97584
-80.157923,97588
-13.59395,97644
-26.789927,97800
-151.711021,98204
-188.441314,99036
-22.34616,99344
-10.971832,99532
-40.999296,99628
-608.311468,99732
-39.158393,99832
5.739494,99920
-63.738435,100320
-15.953642,100372
-25.389871,100452
-23.344495,100540
-686.697613,100828
-60.883682,100912
-7.903233,101012
-75.34525,101196
-39.567052,101368
14.951139,101476
3.838035,101612
-709.134505,101800
-52.81512,101968
-8.088578,102084
-25.710193,102316
-627.424164,103920
-52.916104,104124
-647.175297,105196
-649.153279,105800
-22.940765,105872
-41.021183,106176
-11.57575,106232
-0.838771,106268
-642.912555,106316
-57.309889,106588
-14.439562,106680
-16.750171,106856
-39.542412,107156
8.088214,107272
-39.926274,107540
-38.296823,107912
-700.741032,108124
-92.863999,108636
-37.688563,108796
1.844122,108888
-668.930641,109196
-17.580036,109340
-10.634157,109552
-58.605694,109896
-619.420702,110268
-62.740527,110648
-12.458948,110808
-8.024194,110880
-166.322447,110920
-8.742197,110984
-14.901434,111052
-37.363953,111332
-576.659669,111912
-9.366622,112120
-61.190172,112420
-48.983313,112640
-562.18781,112888
-80.164433,113088
-47.117186,113216
-118.045431,113400
-5.416813,113444
-22.200016,113656
-37.000397,113824
-10.426926,114004
-20.413346,114020
1.930708,114084
-47.435407,114272
0.665543,114320
-105.814495,114688
-23.558308,114736
-591.100424,114984
-16.687993,115168
-20.626655,115280
-661.927796,115332
6.241809,115404
-34.710255,115580
-14.019535,115696
-231.73118,116336
-91.52863,116408
-15.613357,116440
-21.101748,116544
-44.346871,116928
-126.771439,117136
-98.951181,117556
-16.724672,117616
-115.840764,117632
-62.577999,118040
-45.751526,118108
-32.218915,118256
-621.027096,118320
-21.558264,118476
-26.618256,118584
-42.488807,118600
-6.217927,118648
-10.55706,118696
-40.307108,119064
-613.741451,119280
-7.776385,119328
-163.915115,119400
-29.699331,119464
-9.197737,119472
-0.967489,119576
1.383425,119624
-41.118131,119740
-3.052104,119900
-14.986384,119972
-2.127777,120088
-583.742482,122108
-13.492128,122380
-35.256407,122528
-9.949398,122740
-9.745261,122796
-548.689394,123464
-7.214377,123532
-120.107885,123592
-20.303439,123644
-473.331635,123740
-60.984057,123988
-31.191678,124032
-508.431626,124088
-108.391695,124104
-43.86218,124320
13.477102,124340
-72.764725,124412
-25.859037,124544
4.900689,124560
-71.765028,124656
-95.21012,124680
-30.398461,124732
14.795237,124784
-12.037806,124840
-35.929744,124980
-95.998591,125004
-60.350635,125200
-114.204198,125268
-23.619938,125292
-6.566331,125332
-39.981129,125768
-118.521034,126684
-610.703475,128840
-530.95766,129004
-1.325864,129076
-580.282092,129332
-40.934399,129380
3.585562,129412
-29.329588,129580
-49.777858,129672
-111.423779,129952
-84.501199,129996
-22.409785,130068
-52.158189,130244
-26.784251,130524
-42.333593,130668
-516.482874,130684
2.03309,130732
-16.213623,130944
-65.475242,131064
-40.3412,131108
-14.445686,131324
-47.723982,131448
-9.286669,131500
-52.355036,131708
-6.993253,131796
-35.2861,132000
-8.216586,132220
-47.204143,132492
-25.636109,132716
-129.973358,133296
-51.771256,133660
-483.119996,133672
-28.692554,133896
-56.694425,134204
-27.891895,134224
-549.590949,134684
-12.106314,134772
-200.335818,135368
-479.676176,135500
-113.633639,135616
-78.469882,135824
-34.255896,135948
-16.623502,136032
-25.154172,136360
-53.366202,136748
-123.49316,136772
-122.224514,136808
-13.210287,137016
-56.626704,137112
-31.630437,137184
-45.431442,137428
-45.263542,137880
-68.85148,137904
-18.312575,137968
-42.439229,138144
-489.495587,138224
-21.713319,138264
-63.044509,138448
-15.236677,138532
-48.626081,138756
-30.409722,138968
-10.545024,139020
-14.723911,139164
-6.493031,139204
-438.878262,140772
-459.253315,142224
-454.791362,142448
-69.314251,142752
-86.668582,142868
-396.360892,143204
28.300078,143420
5.571523,143540
-49.831055,143916
-13.495822,143992
-487.212695,144772
-22.054501,145240
-81.351547,145704
-516.094161,146752
-551.239275,146868
-3.978659,146928
-4.534741,147004
11.02848,147108
1.261918,147176
-466.834269,147992
-26.772545,148120
-133.845671,148144
-114.15534,148204
-19.242424,148324
-29.193629,148368
-25.600404,148392
-5.254131,148520
12.727065,148672
-119.441268,149380
4.88454,149452
-509.373803,149704
-42.47844,149864
-3.003072,150016
-36.003138,150188
-39.025241,150424
-25.54609,151028
10.008322,151164
-91.51573,151636
-14.748906,151772
-411.424934,152324
-472.849487,152672
-121.123957,153264
-28.850923,153436
-331.923698,154016
-3.937363,154144
-0.618997,154204
-122.338054,154764
-401.426069,155772
-346.323823,156324
15.402519,156428
-11.234075,156600
-108.174451,156732
-8.328812,156820
-4.089079,156884
-6.94025,156964
-7.959779,157088
-24.387687,157252
-443.693578,157436
-5.73137,157700
-51.149109,157868
-3.290505,158004
-6.098932,158276
-52.417415,158544
-427.938241,158764
-4.942826,158896
-52.637385,159240
1.916304,159340
-111.74855,159596
-118.113909,160124
-30.340554,160568
8.560274,160756
-339.649709,160964
-1.540061,160980
-389.472514,161252
-68.276305,161516
12.124767,161624
-5.664112,161788
-19.564523,161840
-28.793082,161936
-26.388173,162264
-72.630634,162308
5.619223,162340
-10.900271,162496
-20.723502,162756
-65.942453,163228
-19.394331,163380
-333.177309,163596
-85.150659,164024
-23.894552,164376
-27.492666,164584
-27.00982,164680
-39.943356,164912
-351.706581,164964
-38.119531,165192
-5.804684,165244
-2.534586,165360
-15.035434,165572
-334.454809,166308
3.230361,166436
-40.023293,166720
-11.271429,166980
-10.302905,167144
-6.467275,167372
-16.071541,167516
-13.343966,167620
-78.011353,168476
-240.11429,168680
8.5326,168820
-406.081819,168912
-8.77833,169052
-75.927524,169236
-26.584785,169248
-26.587292,169440
-318.780279,169572
-38.718376,169712
-57.253983,169760
-14.868467,169812
-5.729432,170300
-52.610865,170332
11.281085,170556
-22.048234,170780
-31.734888,171028
-53.043815,171740
-21.134433,171872
-6.83142,172060
-2.294545,172188
-364.87803,173052
-309.656254,173236
-26.952902,173576
-11.415057,173676
-22.291581,173952
-401.270042,174780
6.446255,174940
-24.268866,175340
-7.364915,175584
-284.758983,176188
-44.124067,176800
5.035937,176872
14.672552,176932
-344.346182,177236
-24.114782,177744
-372.475563,177952
-18.371968,178260
-15.184476,178320
-4.826489,178344
-2.589595,178400
-6.851327,178452
-39.72939,178796
7.81311,178904
-330.433017,179584
21.982607,179672
13.669378,179796
-30.668073,179860
-1.61506,179996
-17.046044,180192
7.945829,180260
7.861518,180464
12.750134,180636
21.286865,180648
-9.696415,180892
-272.622945,180932
-25.717926,181044
21.798638,181460
-2.843866,181532
-4.102788,181580
-57.331871,181784
-11.000861,182052
-18.29869,182316
-276.504829,182452
-40.369,182804
-1.474875,182996
-1.777777,183376
28.735953,183796
-242.768319,185044
-23.075629,185468
-255.723397,185580
-11.503414,185764
-51.658628,186180
13.727889,186284
-4.646299,186372
-277.710731,186452
-258.872619,187796
-296.456583,189764
-203.597443,190372
-290.820362,190452
-10.306595,190520
20.393831,190660
-43.5385,190988
-38.953711,191192
33.615406,191436
-134.622154,191488
-4.717169,191584
9.460783,191680
-318.668778,191796
-13.934051,191972
-5.305361,192116
-51.263646,192976
-29.295759,193388
-13.642176,193516
5.139468,193600
-213.495882,194520
-55.37121,195396
-233.705554,195584
-88.527352,195624
11.715738,195976
21.699821,196028
-253.569625,196116
10.206506,196372
-18.634682,196380
12.743625,196624
-36.194952,196848
-1.888038,197088
12.221299,197264
-45.875954,197280
-2.226531,197312
-24.726732,197588
-7.156836,197892
-0.586939,198052
-16.90054,198292
16.930366,198396
-185.006124,199396
-100.71582,200424
17.989889,200512
-217.274635,201264
5.582075,201484
-81.060778,201724
-190.378783,202052
-190.0281,202396
21.318791,202724
-14.978583,202888
11.830225,203072
16.249865,203268
-227.150974,205484
23.662212,205572
-165.385593,205724
-10.539783,205836
-9.065205,205996
-104.54082,206052
4.504486,206188
-22.665375,206496
-34.165877,206684
-13.698739,207180
-130.267334,207268
28.397561,207472
-45.63404,208188
-188.943266,210052
-38.365507,210440
-159.836399,210684
-16.749736,210880
-26.651118,211084
-139.37821,211180
-16.979078,211780
-72.582949,211852
-25.365109,211968
-0.297714,212056
-205.156058,212188
-32.727222,212240
-23.976053,212356
-71.595946,212528
5.584074,212564
-23.000596,212684
-38.852014,212836
-24.886872,212904
10.589999,212972
37.728185,213072
26.990042,213160
-0.406649,213500
-6.771529,213564
4.176254,213648
-15.69801,214040
-89.042271,214108
-11.897216,214256
10.553429,214396
-58.806635,214716
-77.585203,215104
-31.242754,215456
-31.107786,215476
-13.975434,215660
-0.153396,215716
27.867939,215900
-116.850497,216972
-10.662398,217700
-27.341373,218412
-19.65229,219064
-144.787348,219104
38.615452,219560
-104.505685,219716
-147.792657,219900
13.170681,220268
8.451249,220300
-6.397411,220592
-1.987458,220652
-4.092712,220812
-3.134187,221700
-46.306616,221748
-15.837515,222120
-33.737481,222928
-47.528266,223064
20.100287,223260
-37.6623,223716
-55.615246,223896
2.419674,224056
-4.783942,224372
30.482499,225584
-81.652956,225700
-7.292873,225832
9.480833,225892
-62.994062,226476
-70.87399,227716
1.450983,227776
-189.58457,228056
3.670973,228600
-69.178149,229012
-15.152702,229144
29.424248,229180
-72.255442,229892
-93.437788,230476
14.296546,230676
11.331498,230932
38.335787,231588
-17.021574,232828
-48.777123,233144
-34.160081,233180
9.052932,233264
-42.285781,233508
3.765877,233560
-16.009743,233628
24.978613,234472
2.000753,234956
1.742849,235220
-22.656458,235240
-3.092432,235392
-32.794222,235588
-51.953967,235624
-34.809806,235696
-0.2471,235920
2.638659,236040
2.337012,236232
6.312136,236372
-19.268468,236684
-38.569389,237144
43.932544,237336
-40.872461,239920
-7.898961,240040
57.469769,241096
46.098449,241144
-13.435075,241336
-10.611619,242200
-7.358085,242356
40.728817,242996
-27.704287,243744
-24.375896,244040
-9.349262,244300
-25.959138,244736
24.561533,245020
-86.639454,245096
-134.304706,245144
11.621032,245168
-8.002434,245236
-21.077321,245244
-18.315941,245392
7.560187,245636
24.903537,245848
-53.230579,246088
12.584748,246524
5.371511,246660
2.32603,246764
-2.839002,246816
101.922055,246852
19.123982,247008
13.559951,247064
28.103204,247436
29.851951,247592
-65.250331,247952
116.248267,248580
15.585253,248668
-0.941621,249144
1.088265,249644
6.710584,249904
71.454172,250088
1.7475,250152
11.585965,250196
-56.725224,251000
43.65233,251064
16.796996,251284
60.104465,251324
4.240546,251372
-3.562864,251512
4.70357,251608
7.789076,251720
13.50688,251996
38.353984,252004
-15.994018,252284
4.693543,252700
7.787257,252920
30.453881,253664
28.08575,253904
24.623263,254016
-9.519854,254076
16.680099,254304
-15.65594,254408
5.830404,254448
14.02105,254480
57.059582,254832
-1.606249,255116
29.762495,255200
16.326603,255452
28.297719,255488
-11.869134,255560
3.785642,255752
16.117002,255800
16.235539,255996
20.899754,256116
-16.264099,256160
-37.135443,256740
-2.682479,256784
-0.120153,257192
36.678106,257272
45.255788,257404
-76.655919,257592
55.156491,257868
3.19911,258164
-39.644074,258724
5.893221,259032
27.009588,261272
26.884504,261404
31.382511,261592
-0.17082,261904
43.771954,262348
18.43951,262632
1.979858,262712
16.318327,262916
-1.723418,262980
25.811634,263032
-3.993256,263080
44.290342,263128
58.285257,263836
34.748517,263912
6.758823,264024
21.775241,264252
6.143284,264312
-1.609067,264360
61.214161,264400
-3.783888,264432
186.653046,264468
22.732507,264652
-36.596346,265788
-22.505713,265952
137.759845,268360
101.64146,268652
101.869323,269788
46.585417,269908
78.878136,269952
-61.107771,270688
24.786412,270956
51.676014,271028
3.718753,271208
14.463624,271240
4.701025,271308
37.734942,271564
20.741373,272076
-2.292365,273016
13.478481,273328
-2.575162,273632
-0.942682,273684
135.345364,273788
134.039003,273908
20.550475,273996
-0.153012,274132
-7.033993,274668
28.348507,274812
8.641362,274924
83.818636,275080
-9.002076,275116
-3.865094,275240
1.952974,275300
14.516008,275408
13.198905,275588
96.653336,278132
4.835219,278428
-5.250707,278480
104.751174,278924
42.080837,279152
-0.258493,279212
60.709602,279408
2.795658,279476
29.487514,279556
147.836619,279588
0.118734,280092
71.965875,280308
5.679936,280384
2.522007,280424
6.917327,280436
124.202618,282924
133.180882,283556
31.836146,284304
-8.92878,284424
94.302759,284436
5.092223,284464
89.503913,285108
112.435042,285228
34.520954,285804
12.343256,286204
136.739856,286924
13.044329,287184
7.929206,287524
42.476384,287652
197.388969,288464
-28.119975,288708
46.515752,289056
65.393129,289108
16.116256,289400
51.32659,289824
86.741389,290204
55.145209,290304
73.373462,290720
47.121878,290860
22.772438,291024
10.94498,291124
42.358082,291148
7.972664,291208
0.948768,291420
6.440366,291584
228.979378,291652
39.62689,291980
-18.503731,292700
52.463189,293008
10.103488,293080
168.310242,294340
175.594079,295124
147.9858,295420
9.88102,295456
-62.87687,295892
166.565239,295980
84.90241,296256
211.170192,297688
25.86664,297872
131.330382,297912
7.678194,298012
5.074675,298816
87.116793,299580
147.123212,299892
51.019648,299920
145.889335,299980
2.90865,300168
42.16526,300372
53.511096,300508
32.381886,300848
9.437522,301768
0.586767,301896
210.467809,301912
41.477121,302344
90.411557,302500
51.653924,303288
145.544047,303920
84.034605,304080
132.661794,304352
185.819312,304372
9.663588,304808
61.046882,306716
250.508257,307920
-3.390913,308008
232.174463,308080
14.145439,308312
22.281945,308472
197.416253,308808
38.306287,308856
22.529609,309072
227.117398,310716
40.591653,310948
214.671202,312080
128.487094,312120
16.489944,312696
169.264771,312856
187.123612,313072
122.723751,313096
-7.534813,313148
84.272766,313600
62.231589,313744
4.159696,314076
19.535659,314188
119.621174,314256
45.072369,314624
28.407892,315048
228.602298,317096
-3.071182,317676
243.673702,318076
31.449679,318556
237.687599,318624
19.387588,318792
242.714341,319048
6.629738,319216
20.654535,319228
72.659297,319608
74.656872,319616
30.285692,319856
144.515276,320404
23.146239,320680
92.812912,321136
176.047304,321488
29.639895,321668
141.49678,322056
22.825755,322220
226.438511,323608
130.162868,323668
22.151983,324016
3.727142,324072
-0.875312,324184
51.036946,324556
171.99752,324828
57.391711,325028
16.426567,325196
13.600308,325472
131.748714,325576
8.808914,325616
309.442689,326220
27.38875,326448
25.569884,326704
122.145083,327716
341.687406,329028
88.638048,329076
13.588658,329172
319.359957,329616
85.81677,329684
39.422184,330024
302.59489,330220
86.48049,330468
70.759091,330512
25.073602,330752
41.986159,331884
86.365701,332128
303.133297,332588
-4.64602,332744
94.556738,334320
198.346388,334468
12.983007,334600
23.073386,334932
34.200603,335488
303.80108,335884
254.501087,336128
60.140479,336564
73.384507,336936
154.544485,337856
131.322537,338748
260.198009,338932
169.900565,338944
-1.401302,338992
87.203724,339812
315.245887,340128
323.612206,342748
321.252024,342992
25.215929,343184
178.415134,343568
243.240428,343812
304.395417,344128
58.421923,344248
105.042391,344564
75.774458,344572
29.052122,344592
43.839027,345008
22.031601,345148
68.053891,345292
5.684282,345332
113.360272,345500
2.730391,345768
15.19559,345848
74.793145,346064
154.882663,346288
-2.044008,346336
22.431734,346732
67.261225,347868
14.985531,348300
35.467417,348560
0.464229,348852
306.008837,349848
418.698492,350064
47.048673,350256
307.457372,350288
51.869104,350712
90.936438,351240
34.204307,351540
327.01842,352544
165.328546,352660
42.194689,352996
69.133988,353056
230.574881,354316
330.782292,354712
91.881673,354992
162.128476,355060
22.254021,355232
124.691027,356136
135.904553,356664
60.31565,356712
340.710287,356924
39.987976,357068
40.928467,357672
169.11079,357744
174.446844,358240
66.079709,358284
29.628705,358380
79.395295,358652
37.456618,358892
11.487696,359060
67.595744,359284
8.959031,359344
16.346774,359660
216.575501,360488
11.654726,360700
289.189178,360924
71.459024,361544
203.629812,361832
434.168943,362028
26.412421,362040
4.524642,363556
66.482966,364004
26.380457,364200
319.158427,364344
25.684406,364516
47.801057,364676
403.834106,364700
66.616123,365060
74.740046,365248
15.617299,365392
113.214934,365440
329.410511,365544
111.323383,366016
125.146997,366900
79.737997,367640
47.43984,367908
290.937608,369248
379.410108,369440
361.149501,370016
197.713128,371708
27.011624,371876
194.650865,371908
15.617577,372040
23.448409,372232
68.944399,372760
35.097671,372864
92.168003,373172
387.551811,373248
384.116417,373440
68.455124,373528
88.65516,373976
54.037235,374148
117.079743,374152
199.223989,375968
81.167667,376924
445.173519,377528
415.683088,377976
357.741517,378148
39.738436,378960
118.314766,379168
156.55075,380108
45.778428,380416
335.49893,380924
85.857422,381088
261.185399,381112
55.158494,381352
366.256599,383028
259.144217,383208
26.672139,383700
397.586603,383708
20.439664,384088
33.705827,384296
109.403654,384828
453.688554,385352
70.391553,385716
-0.559272,385780
148.278201,386612
397.298544,387028
341.091882,387700
308.444753,388828
49.983565,388984
129.683503,389944
179.646465,390384
372.617599,390612
33.781707,390788
21.720422,390892
382.07026,391028
119.092522,391980
433.806522,393944
393.852475,394384
17.420736,394476
42.782542,394856
475.123293,395028
32.944657,395144
405.879144,395980
228.779922,395996
18.138756,396264
35.749526,396916
457.990157,398856
331.828243,399144
425.384664,399980
74.920516,400628
426.049406,400916
111.515603,402124
183.893332,402516
20.027124,402644
432.564713,402856
54.13151,402968
107.06691,403576
445.925721,403980
63.517852,404288
11.96361,405532
18.618955,405992
290.757545,406784
459.655458,406856
434.023307,406968
4.243588,407060
80.484931,407424
295.064954,407732
79.074363,407868
35.422133,408164
476.189793,409908
94.43935,410380
454.488698,410856
438.293083,411732
419.039071,412164
207.850271,412256
54.507556,412372
3.970729,412488
250.278464,413000
64.152087,413360
8.508749,413528
19.597048,413672
337.062229,414472
56.248145,414732
452.220346,416256
278.144322,416420
499.848111,416488
27.554231,416632
445.470718,418732
2.526786,418800
196.123004,419084
96.657505,419392
462.865431,420256
394.392742,420632
16.290117,420728
171.552223,421992
327.527659,422532
49.954333,422868
594.435311,423084
158.822732,423940
480.147039,424256
89.577088,424612
60.071315,425048
456.551657,425992
43.515049,426248
454.433556,427084
100.375991,428004
446.581235,428256
97.702063,428528
35.869448,428748
474.076343,429048
12.713646,429164
112.413799,429380
30.584125,429520
88.577472,430088
481.061525,431084
324.167192,432476
365.386898,432748
425.309389,433112
265.709912,434328
135.109443,434396
434.116569,435084
242.650122,436076
423.457894,436748
85.993456,436760
86.776263,437296
283.415367,437460
67.275022,437908
484.976329,438396
213.034967,438708
55.292672,438796
11.311117,438936
60.185735,439308
118.907843,439556
480.257436,440748
44.679487,441124
124.508832,441892
515.121175,441908
103.601664,442336
77.827514,442480
460.242328,443308
106.97891,443480
455.032349,443556
136.784352,444624
369.947694,446068
636.350837,446480
426.551617,447136
9.729942,447212
510.150198,448624
336.409092,449936
507.962208,450068
62.76071,450212
46.947,450488
121.883524,450588
515.565938,451212
