anti,algorithm,section,learning_timesteps,environment,env_seed,policy_seed,noise_seed,buffer_seed,parameter,seed_value,model_name,avg_reward
True,SAC,2,20000,HumanoidStandup-v4,111,222,333,444,buffer,10,SAC_2_20000_HumanoidStandup-v4_111_222_333_444_buffer=10,71219.3970582564
True,SAC,3,20000,HumanoidStandup-v4,111,222,333,444,buffer,2,SAC_3_20000_HumanoidStandup-v4_111_222_333_444_buffer=2,75948.83570162713
False,SAC,1,20000,HumanoidStandup-v4,111,222,333,444,buffer,5,SAC_1_20000_HumanoidStandup-v4_111_222_333_444_buffer=5,92305.92987326316
False,SAC,2,20000,HumanoidStandup-v4,111,222,333,444,buffer,10,SAC_2_20000_HumanoidStandup-v4_111_222_333_444_buffer=10,103460.29575228204
False,SAC,3,20000,HumanoidStandup-v4,111,222,333,444,buffer,10,SAC_3_20000_HumanoidStandup-v4_111_222_333_444_buffer=10,108538.6976411017
True,SAC,1,20000,HumanoidStandup-v4,111,222,333,444,noise,3,SAC_1_20000_HumanoidStandup-v4_111_222_333_444_noise=3,63322.27684836842
True,SAC,2,20000,HumanoidStandup-v4,111,222,333,444,noise,6,SAC_2_20000_HumanoidStandup-v4_111_222_333_444_noise=6,67774.38773494873
True,SAC,3,20000,HumanoidStandup-v4,111,222,333,444,noise,15,SAC_3_20000_HumanoidStandup-v4_111_222_333_444_noise=15,70491.77400018644
False,SAC,1,20000,HumanoidStandup-v4,111,222,333,444,noise,1,SAC_1_20000_HumanoidStandup-v4_111_222_333_444_noise=1,91482.0913054737
False,SAC,2,20000,HumanoidStandup-v4,111,222,333,444,noise,5,SAC_2_20000_HumanoidStandup-v4_111_222_333_444_noise=5,99827.09488266669
False,SAC,3,20000,HumanoidStandup-v4,111,222,333,444,noise,13,SAC_3_20000_HumanoidStandup-v4_111_222_333_444_noise=13,110652.79153088135
True,SAC,1,20000,HumanoidStandup-v4,111,222,333,444,policy,4,SAC_1_20000_HumanoidStandup-v4_111_222_333_444_policy=4,58415.74619499999
True,SAC,2,20000,HumanoidStandup-v4,111,222,333,444,policy,9,SAC_2_20000_HumanoidStandup-v4_111_222_333_444_policy=9,69734.44641110256
True,SAC,3,20000,HumanoidStandup-v4,111,222,333,444,policy,1,SAC_3_20000_HumanoidStandup-v4_111_222_333_444_policy=1,73809.67633876269
False,SAC,1,20000,HumanoidStandup-v4,111,222,333,444,policy,6,SAC_1_20000_HumanoidStandup-v4_111_222_333_444_policy=6,87317.1405508421
False,SAC,2,20000,HumanoidStandup-v4,111,222,333,444,policy,4,SAC_2_20000_HumanoidStandup-v4_111_222_333_444_policy=4,98861.77479187182
False,SAC,3,20000,HumanoidStandup-v4,111,222,333,444,policy,7,SAC_3_20000_HumanoidStandup-v4_111_222_333_444_policy=7,108868.72600161018

True,SAC,1,20000,Humanoid-v4,111,222,333,444,env,11,SAC_1_20000_Humanoid-v4_111_222_333_444_env=11,163.44971726971607
True,SAC,2,20000,Humanoid-v4,111,222,333,444,env,3,SAC_2_20000_Humanoid-v4_111_222_333_444_env=3,231.3866913469163
True,SAC,3,20000,Humanoid-v4,111,222,333,444,env,9,SAC_3_20000_Humanoid-v4_111_222_333_444_env=9,272.8956043431288
False,SAC,1,20000,Humanoid-v4,111,222,333,444,env,5,SAC_1_20000_Humanoid-v4_111_222_333_444_env=5,179.871198359375
False,SAC,2,20000,Humanoid-v4,111,222,333,444,env,13,SAC_2_20000_Humanoid-v4_111_222_333_444_env=13,249.14343868540672
False,SAC,3,20000,Humanoid-v4,111,222,333,444,env,5,SAC_3_20000_Humanoid-v4_111_222_333_444_env=5,295.9609602186312
True,SAC,1,20000,Humanoid-v4,111,222,333,444,buffer,3,SAC_1_20000_Humanoid-v4_111_222_333_444_buffer=3,164.369719684127
True,SAC,2,20000,Humanoid-v4,111,222,333,444,buffer,4,SAC_2_20000_Humanoid-v4_111_222_333_444_buffer=4,229.1591139277108
True,SAC,3,20000,Humanoid-v4,111,222,333,444,buffer,6,SAC_3_20000_Humanoid-v4_111_222_333_444_buffer=6,268.3331354086956
False,SAC,1,20000,Humanoid-v4,111,222,333,444,buffer,6,SAC_1_20000_Humanoid-v4_111_222_333_444_buffer=6,175.5574921020408
False,SAC,2,20000,Humanoid-v4,111,222,333,444,buffer,6,SAC_2_20000_Humanoid-v4_111_222_333_444_buffer=6,245.7360758049645
False,SAC,3,20000,Humanoid-v4,111,222,333,444,buffer,8,SAC_3_20000_Humanoid-v4_111_222_333_444_buffer=8,288.5498105311628
True,SAC,1,20000,Humanoid-v4,111,222,333,444,noise,14,SAC_1_20000_Humanoid-v4_111_222_333_444_noise=14,169.45409267752444
True,SAC,2,20000,Humanoid-v4,111,222,333,444,noise,6,SAC_2_20000_Humanoid-v4_111_222_333_444_noise=6,234.59774318659217
True,SAC,3,20000,Humanoid-v4,111,222,333,444,noise,1,SAC_3_20000_Humanoid-v4_111_222_333_444_noise=1,276.4486720733216
False,SAC,1,20000,Humanoid-v4,111,222,333,444,noise,9,SAC_1_20000_Humanoid-v4_111_222_333_444_noise=9,180.8624394513889
False,SAC,2,20000,Humanoid-v4,111,222,333,444,noise,5,SAC_2_20000_Humanoid-v4_111_222_333_444_noise=5,253.7927032094431
False,SAC,3,20000,Humanoid-v4,111,222,333,444,noise,4,SAC_3_20000_Humanoid-v4_111_222_333_444_noise=4,300.8000908270531
True,SAC,1,20000,Humanoid-v4,111,222,333,444,policy,3,SAC_1_20000_Humanoid-v4_111_222_333_444_policy=3,170.15328204091654
True,SAC,2,20000,Humanoid-v4,111,222,333,444,policy,6,SAC_2_20000_Humanoid-v4_111_222_333_444_policy=6,234.86246871125977
True,SAC,3,20000,Humanoid-v4,111,222,333,444,policy,8,SAC_3_20000_Humanoid-v4_111_222_333_444_policy=8,275.12487436602447
False,SAC,1,20000,Humanoid-v4,111,222,333,444,policy,5,SAC_1_20000_Humanoid-v4_111_222_333_444_policy=5,194.1470978528302
False,SAC,2,20000,Humanoid-v4,111,222,333,444,policy,4,SAC_2_20000_Humanoid-v4_111_222_333_444_policy=4,262.82575807187897
False,SAC,3,20000,Humanoid-v4,111,222,333,444,policy,8,SAC_3_20000_Humanoid-v4_111_222_333_444_policy=8,308.03520342152024

True,PPO,1,25000,MountainCarContinuous-v0,111,222,333,444,env,11,PPO_1_25000_MountainCarContinuous-v0_111_222_333_444_env=11,29.056274613636365
True,PPO,2,25000,MountainCarContinuous-v0,111,222,333,444,env,9,PPO_2_25000_MountainCarContinuous-v0_111_222_333_444_env=9,60.492136039682535
True,PPO,3,25000,MountainCarContinuous-v0,111,222,333,444,env,19,PPO_3_25000_MountainCarContinuous-v0_111_222_333_444_env=19,74.3423197003891
False,PPO,1,25000,MountainCarContinuous-v0,111,222,333,444,env,10,PPO_1_25000_MountainCarContinuous-v0_111_222_333_444_env=10,47.09232206382978
False,PPO,2,25000,MountainCarContinuous-v0,111,222,333,444,env,1,PPO_2_25000_MountainCarContinuous-v0_111_222_333_444_env=1,66.47793037903226
False,PPO,3,25000,MountainCarContinuous-v0,111,222,333,444,env,1,PPO_3_25000_MountainCarContinuous-v0_111_222_333_444_env=1,77.79094998084291
True,PPO,1,25000,MountainCarContinuous-v0,111,222,333,444,buffer,7,PPO_1_25000_MountainCarContinuous-v0_111_222_333_444_buffer=7,32.89207728571429
True,PPO,2,25000,MountainCarContinuous-v0,111,222,333,444,buffer,12,PPO_2_25000_MountainCarContinuous-v0_111_222_333_444_buffer=12,60.42980570085472
True,PPO,3,25000,MountainCarContinuous-v0,111,222,333,444,buffer,8,PPO_3_25000_MountainCarContinuous-v0_111_222_333_444_buffer=8,74.38625503658537
False,PPO,1,25000,MountainCarContinuous-v0,111,222,333,444,buffer,1,PPO_1_25000_MountainCarContinuous-v0_111_222_333_444_buffer=1,46.73830285106383
False,PPO,2,25000,MountainCarContinuous-v0,111,222,333,444,buffer,3,PPO_2_25000_MountainCarContinuous-v0_111_222_333_444_buffer=3,66.479770376
False,PPO,3,25000,MountainCarContinuous-v0,111,222,333,444,buffer,11,PPO_3_25000_MountainCarContinuous-v0_111_222_333_444_buffer=11,78.3782678097015
True,PPO,1,25000,MountainCarContinuous-v0,111,222,333,444,noise,1,PPO_1_25000_MountainCarContinuous-v0_111_222_333_444_noise=1,-2.1346267391304354
True,PPO,2,25000,MountainCarContinuous-v0,111,222,333,444,noise,4,PPO_2_25000_MountainCarContinuous-v0_111_222_333_444_noise=4,43.61697281081081
True,PPO,3,25000,MountainCarContinuous-v0,111,222,333,444,noise,15,PPO_3_25000_MountainCarContinuous-v0_111_222_333_444_noise=15,67.36953794444443
False,PPO,1,25000,MountainCarContinuous-v0,111,222,333,444,noise,4,PPO_1_25000_MountainCarContinuous-v0_111_222_333_444_noise=4,49.36633597826087
False,PPO,2,25000,MountainCarContinuous-v0,111,222,333,444,noise,11,PPO_2_25000_MountainCarContinuous-v0_111_222_333_444_noise=11,65.99114106557376
False,PPO,3,25000,MountainCarContinuous-v0,111,222,333,444,noise,11,PPO_3_25000_MountainCarContinuous-v0_111_222_333_444_noise=11,77.7666797528517
True,PPO,1,25000,MountainCarContinuous-v0,111,222,333,444,buffer,7,PPO_1_25000_MountainCarContinuous-v0_111_222_333_444_buffer=7,32.89207728571429
True,PPO,2,25000,MountainCarContinuous-v0,111,222,333,444,buffer,12,PPO_2_25000_MountainCarContinuous-v0_111_222_333_444_buffer=12,60.42980570085472
True,PPO,3,25000,MountainCarContinuous-v0,111,222,333,444,buffer,8,PPO_3_25000_MountainCarContinuous-v0_111_222_333_444_buffer=8,74.38625503658537
True,PPO,1,75000,MountainCarContinuous-v0,111,222,333,444,policy,12,PPO_1_75000_MountainCarContinuous-v0_111_222_333_444_policy=12,68.02792133136094
False,PPO,1,25000,MountainCarContinuous-v0,111,222,333,444,buffer,1,PPO_1_25000_MountainCarContinuous-v0_111_222_333_444_buffer=1,46.73830285106383
False,PPO,2,25000,MountainCarContinuous-v0,111,222,333,444,buffer,3,PPO_2_25000_MountainCarContinuous-v0_111_222_333_444_buffer=3,66.479770376
False,PPO,3,25000,MountainCarContinuous-v0,111,222,333,444,buffer,11,PPO_3_25000_MountainCarContinuous-v0_111_222_333_444_buffer=11,78.3782678097015
False,PPO,1,75000,MountainCarContinuous-v0,111,222,333,444,policy,5,PPO_1_75000_MountainCarContinuous-v0_111_222_333_444_policy=5,72.96259180927835

True,PPO,1,300000,BipedalWalker-v3,111,222,333,444,env,21,PPO_1_300000_BipedalWalker-v3_111_222_333_444_env=21,-122.51492860430464
True,PPO,2,300000,BipedalWalker-v3,111,222,333,444,env,4,PPO_2_300000_BipedalWalker-v3_111_222_333_444_env=4,-104.54500167144222
True,PPO,3,300000,BipedalWalker-v3,111,222,333,444,env,17,PPO_3_300000_BipedalWalker-v3_111_222_333_444_env=17,-71.1806824457478
False,PPO,1,300000,BipedalWalker-v3,111,222,333,444,env,1,PPO_1_300000_BipedalWalker-v3_111_222_333_444_env=1,-85.38155735913313
False,PPO,2,300000,BipedalWalker-v3,111,222,333,444,env,18,PPO_2_300000_BipedalWalker-v3_111_222_333_444_env=18,17.829908714015154
False,PPO,3,300000,BipedalWalker-v3,111,222,333,444,env,17,PPO_3_300000_BipedalWalker-v3_111_222_333_444_env=17,109.2299111278481
True,PPO,1,300000,BipedalWalker-v3,111,222,333,444,buffer,5,PPO_1_300000_BipedalWalker-v3_111_222_333_444_buffer=5,-119.90559776717558
True,PPO,2,300000,BipedalWalker-v3,111,222,333,444,buffer,8,PPO_2_300000_BipedalWalker-v3_111_222_333_444_buffer=8,-109.79145388182832
True,PPO,3,300000,BipedalWalker-v3,111,222,333,444,buffer,2,PPO_3_300000_BipedalWalker-v3_111_222_333_444_buffer=2,-86.92294433472107
False,PPO,1,300000,BipedalWalker-v3,111,222,333,444,buffer,1,PPO_1_300000_BipedalWalker-v3_111_222_333_444_buffer=1,-89.96648923373495
False,PPO,2,300000,BipedalWalker-v3,111,222,333,444,buffer,3,PPO_2_300000_BipedalWalker-v3_111_222_333_444_buffer=3,-9.938428363363366
False,PPO,3,300000,BipedalWalker-v3,111,222,333,444,buffer,11,PPO_3_300000_BipedalWalker-v3_111_222_333_444_buffer=11,66.91918248651452
True,PPO,1,300000,BipedalWalker-v3,111,222,333,444,noise,5,PPO_1_300000_BipedalWalker-v3_111_222_333_444_noise=5,-116.99261875167784
True,PPO,2,300000,BipedalWalker-v3,111,222,333,444,noise,12,PPO_2_300000_BipedalWalker-v3_111_222_333_444_noise=12,-108.8869550909091
True,PPO,3,300000,BipedalWalker-v3,111,222,333,444,noise,15,PPO_3_300000_BipedalWalker-v3_111_222_333_444_noise=15,-94.73910623352972
False,PPO,1,300000,BipedalWalker-v3,111,222,333,444,noise,8,PPO_1_300000_BipedalWalker-v3_111_222_333_444_noise=8,-77.00761111527378
False,PPO,2,300000,BipedalWalker-v3,111,222,333,444,noise,1,PPO_2_300000_BipedalWalker-v3_111_222_333_444_noise=1,19.42098725570034
False,PPO,3,300000,BipedalWalker-v3,111,222,333,444,noise,11,PPO_3_300000_BipedalWalker-v3_111_222_333_444_noise=11,96.46805150326088
True,PPO,1,900000,BipedalWalker-v3,111,222,333,444,policy,5,PPO_1_900000_BipedalWalker-v3_111_222_333_444_policy=5,-74.90571523441396
False,PPO,1,900000,BipedalWalker-v3,111,222,333,444,policy,8,PPO_1_900000_BipedalWalker-v3_111_222_333_444_policy=8,69.64009980821918

True,PPO,1,100000,LunarLanderContinuous-v2,111,222,333,444,env,5,PPO_1_100000_LunarLanderContinuous-v2_111_222_333_444_env=5,-173.38763330794166
True,PPO,2,100000,LunarLanderContinuous-v2,111,222,333,444,env,3,PPO_2_100000_LunarLanderContinuous-v2_111_222_333_444_env=3,-139.36561911877394
True,PPO,3,100000,LunarLanderContinuous-v2,111,222,333,444,env,23,PPO_3_100000_LunarLanderContinuous-v2_111_222_333_444_env=23,-126.38951573045269
False,PPO,1,100000,LunarLanderContinuous-v2,111,222,333,444,env,11,PPO_1_100000_LunarLanderContinuous-v2_111_222_333_444_env=11,-145.90834037031902
False,PPO,2,100000,LunarLanderContinuous-v2,111,222,333,444,env,4,PPO_2_100000_LunarLanderContinuous-v2_111_222_333_444_env=4,-109.44621750800916
False,PPO,3,100000,LunarLanderContinuous-v2,111,222,333,444,env,8,PPO_3_100000_LunarLanderContinuous-v2_111_222_333_444_env=8,-86.07125020820821
True,PPO,1,100000,LunarLanderContinuous-v2,111,222,333,444,buffer,1,PPO_1_100000_LunarLanderContinuous-v2_111_222_333_444_buffer=1,-169.47165681309906
True,PPO,2,100000,LunarLanderContinuous-v2,111,222,333,444,buffer,2,PPO_2_100000_LunarLanderContinuous-v2_111_222_333_444_buffer=2,-141.26767263081007
True,PPO,3,100000,LunarLanderContinuous-v2,111,222,333,444,buffer,12,PPO_3_100000_LunarLanderContinuous-v2_111_222_333_444_buffer=12,-125.832767792584
False,PPO,1,100000,LunarLanderContinuous-v2,111,222,333,444,buffer,6,PPO_1_100000_LunarLanderContinuous-v2_111_222_333_444_buffer=6,-152.5617649045584
False,PPO,2,100000,LunarLanderContinuous-v2,111,222,333,444,buffer,7,PPO_2_100000_LunarLanderContinuous-v2_111_222_333_444_buffer=7,-119.1553607883472
False,PPO,3,100000,LunarLanderContinuous-v2,111,222,333,444,buffer,10,PPO_3_100000_LunarLanderContinuous-v2_111_222_333_444_buffer=10,-96.73698789825283
True,PPO,1,100000,LunarLanderContinuous-v2,111,222,333,444,noise,5,PPO_1_100000_LunarLanderContinuous-v2_111_222_333_444_noise=5,-172.1655962543444
True,PPO,2,100000,LunarLanderContinuous-v2,111,222,333,444,noise,11,PPO_2_100000_LunarLanderContinuous-v2_111_222_333_444_noise=11,-135.76011491687655
True,PPO,3,100000,LunarLanderContinuous-v2,111,222,333,444,noise,2,PPO_3_100000_LunarLanderContinuous-v2_111_222_333_444_noise=2,-126.08206216488222
False,PPO,1,100000,LunarLanderContinuous-v2,111,222,333,444,noise,15,PPO_1_100000_LunarLanderContinuous-v2_111_222_333_444_noise=15,-146.7884879210155
False,PPO,2,100000,LunarLanderContinuous-v2,111,222,333,444,noise,8,PPO_2_100000_LunarLanderContinuous-v2_111_222_333_444_noise=8,-109.69657294055943
False,PPO,3,100000,LunarLanderContinuous-v2,111,222,333,444,noise,11,PPO_3_100000_LunarLanderContinuous-v2_111_222_333_444_noise=11,-81.61179146358268
True,PPO,1,300000,LunarLanderContinuous-v2,111,222,333,444,policy,2,PPO_1_300000_LunarLanderContinuous-v2_111_222_333_444_policy=2,-120.68869902297592
False,PPO,1,300000,LunarLanderContinuous-v2,111,222,333,444,policy,3,PPO_1_300000_LunarLanderContinuous-v2_111_222_333_444_policy=3,-81.73659517262513

True,PPO,1,333333,BipedalWalkerHardcore-v3,111,222,333,444,env,14,PPO_1_333333_BipedalWalkerHardcore-v3_111_222_333_444_env=14,-129.5228304789272
True,PPO,2,333333,BipedalWalkerHardcore-v3,111,222,333,444,env,23,PPO_2_333333_BipedalWalkerHardcore-v3_111_222_333_444_env=23,-126.47451281675976
True,PPO,3,333333,BipedalWalkerHardcore-v3,111,222,333,444,env,18,PPO_3_333333_BipedalWalkerHardcore-v3_111_222_333_444_env=18,-122.56283070296236
False,PPO,1,333333,BipedalWalkerHardcore-v3,111,222,333,444,env,18,PPO_1_333333_BipedalWalkerHardcore-v3_111_222_333_444_env=18,-122.18046920930232
False,PPO,2,333333,BipedalWalkerHardcore-v3,111,222,333,444,env,9,PPO_2_333333_BipedalWalkerHardcore-v3_111_222_333_444_env=9,-114.2682069579982
False,PPO,3,333333,BipedalWalkerHardcore-v3,111,222,333,444,env,13,PPO_3_333333_BipedalWalkerHardcore-v3_111_222_333_444_env=13,-105.14397493264248
True,PPO,1,333333,BipedalWalkerHardcore-v3,111,222,333,444,buffer,10,PPO_1_333333_BipedalWalkerHardcore-v3_111_222_333_444_buffer=10,-131.52920051200002
True,PPO,2,333333,BipedalWalkerHardcore-v3,111,222,333,444,buffer,1,PPO_2_333333_BipedalWalkerHardcore-v3_111_222_333_444_buffer=1,-129.14783480942185
True,PPO,3,333333,BipedalWalkerHardcore-v3,111,222,333,444,buffer,9,PPO_3_333333_BipedalWalkerHardcore-v3_111_222_333_444_buffer=9,-124.22774476783006
False,PPO,1,333333,BipedalWalkerHardcore-v3,111,222,333,444,buffer,2,PPO_1_333333_BipedalWalkerHardcore-v3_111_222_333_444_buffer=2,-120.62744940783034
False,PPO,2,333333,BipedalWalkerHardcore-v3,111,222,333,444,buffer,2,PPO_2_333333_BipedalWalkerHardcore-v3_111_222_333_444_buffer=2,-114.69196988878144
False,PPO,3,333333,BipedalWalkerHardcore-v3,111,222,333,444,buffer,8,PPO_3_333333_BipedalWalkerHardcore-v3_111_222_333_444_buffer=8,-105.00641847813742
True,PPO,1,333333,BipedalWalkerHardcore-v3,111,222,333,444,noise,10,PPO_1_333333_BipedalWalkerHardcore-v3_111_222_333_444_noise=10,-127.75652232695984
True,PPO,2,333333,BipedalWalkerHardcore-v3,111,222,333,444,noise,14,PPO_2_333333_BipedalWalkerHardcore-v3_111_222_333_444_noise=14,-125.95479913112884
True,PPO,3,333333,BipedalWalkerHardcore-v3,111,222,333,444,noise,9,PPO_3_333333_BipedalWalkerHardcore-v3_111_222_333_444_noise=9,-120.73493840857788
False,PPO,1,333333,BipedalWalkerHardcore-v3,111,222,333,444,noise,8,PPO_1_333333_BipedalWalkerHardcore-v3_111_222_333_444_noise=8,-122.17859291416308
False,PPO,2,333333,BipedalWalkerHardcore-v3,111,222,333,444,noise,2,PPO_2_333333_BipedalWalkerHardcore-v3_111_222_333_444_noise=2,-114.28096581441442
False,PPO,3,333333,BipedalWalkerHardcore-v3,111,222,333,444,noise,12,PPO_3_333333_BipedalWalkerHardcore-v3_111_222_333_444_noise=12,-103.12295536576411
True,PPO,1,1000000,BipedalWalkerHardcore-v3,111,222,333,444,policy,5,PPO_1_1000000_BipedalWalkerHardcore-v3_111_222_333_444_policy=5,-123.76784435964912
False,PPO,1,1000000,BipedalWalkerHardcore-v3,111,222,333,444,policy,9,PPO_1_1000000_BipedalWalkerHardcore-v3_111_222_333_444_policy=9,-101.09428593003771

True,PPO,1,300000,HalfCheetah-v4,111,222,333,444,env,5,PPO_1_300000_HalfCheetah-v4_111_222_333_444_env=5,-129.40247725333336
True,PPO,2,300000,HalfCheetah-v4,111,222,333,444,env,17,PPO_2_300000_HalfCheetah-v4_111_222_333_444_env=17,331.8693324039735
True,PPO,3,300000,HalfCheetah-v4,111,222,333,444,env,8,PPO_3_300000_HalfCheetah-v4_111_222_333_444_env=8,633.1775212202642
False,PPO,1,300000,HalfCheetah-v4,111,222,333,444,env,17,PPO_1_300000_HalfCheetah-v4_111_222_333_444_env=17,-42.19497090666666
False,PPO,2,300000,HalfCheetah-v4,111,222,333,444,env,9,PPO_2_300000_HalfCheetah-v4_111_222_333_444_env=9,439.6138172251655
False,PPO,3,300000,HalfCheetah-v4,111,222,333,444,env,1,PPO_3_300000_HalfCheetah-v4_111_222_333_444_env=1,730.4243628634362
True,PPO,1,300000,HalfCheetah-v4,111,222,333,444,buffer,4,PPO_1_300000_HalfCheetah-v4_111_222_333_444_buffer=4,-149.88823264
True,PPO,2,300000,HalfCheetah-v4,111,222,333,444,buffer,6,PPO_2_300000_HalfCheetah-v4_111_222_333_444_buffer=6,246.47471576821195
True,PPO,3,300000,HalfCheetah-v4,111,222,333,444,buffer,8,PPO_3_300000_HalfCheetah-v4_111_222_333_444_buffer=8,545.6549790440529
False,PPO,1,300000,HalfCheetah-v4,111,222,333,444,buffer,2,PPO_1_300000_HalfCheetah-v4_111_222_333_444_buffer=2,-47.7960402
False,PPO,2,300000,HalfCheetah-v4,111,222,333,444,buffer,3,PPO_2_300000_HalfCheetah-v4_111_222_333_444_buffer=3,435.4249696490065
False,PPO,3,300000,HalfCheetah-v4,111,222,333,444,buffer,6,PPO_3_300000_HalfCheetah-v4_111_222_333_444_buffer=6,720.8719916784141
True,PPO,1,300000,HalfCheetah-v4,111,222,333,444,noise,7,PPO_1_300000_HalfCheetah-v4_111_222_333_444_noise=7,-175.95262221333334
True,PPO,2,300000,HalfCheetah-v4,111,222,333,444,noise,1,PPO_2_300000_HalfCheetah-v4_111_222_333_444_noise=1,112.4524402384106
True,PPO,3,300000,HalfCheetah-v4,111,222,333,444,noise,3,PPO_3_300000_HalfCheetah-v4_111_222_333_444_noise=3,417.7244110528634
False,PPO,1,300000,HalfCheetah-v4,111,222,333,444,noise,2,PPO_1_300000_HalfCheetah-v4_111_222_333_444_noise=2,-74.29094854666668
False,PPO,2,300000,HalfCheetah-v4,111,222,333,444,noise,11,PPO_2_300000_HalfCheetah-v4_111_222_333_444_noise=11,378.1445140132452
False,PPO,3,300000,HalfCheetah-v4,111,222,333,444,noise,10,PPO_3_300000_HalfCheetah-v4_111_222_333_444_noise=10,677.9767171145372
True,PPO,1,900000,HalfCheetah-v4,111,222,333,444,policy,7,PPO_1_900000_HalfCheetah-v4_111_222_333_444_policy=7,476.7191618577778
False,PPO,1,900000,HalfCheetah-v4,111,222,333,444,policy,9,PPO_1_900000_HalfCheetah-v4_111_222_333_444_policy=9,741.6831154844444

True,PPO,1,300000,Hopper-v4,111,222,333,444,env,2,PPO_1_300000_Hopper-v4_111_222_333_444_env=2,166.40137780570453
True,PPO,2,300000,Hopper-v4,111,222,333,444,env,5,PPO_2_300000_Hopper-v4_111_222_333_444_env=5,235.05519511642444
True,PPO,3,300000,Hopper-v4,111,222,333,444,env,2,PPO_3_300000_Hopper-v4_111_222_333_444_env=2,265.1764440575802
False,PPO,1,300000,Hopper-v4,111,222,333,444,env,8,PPO_1_300000_Hopper-v4_111_222_333_444_env=8,181.22123796474847
False,PPO,2,300000,Hopper-v4,111,222,333,444,env,11,PPO_2_300000_Hopper-v4_111_222_333_444_env=11,263.1771954546977
False,PPO,3,300000,Hopper-v4,111,222,333,444,env,9,PPO_3_300000_Hopper-v4_111_222_333_444_env=9,313.8621864587778
True,PPO,1,300000,Hopper-v4,111,222,333,444,buffer,4,PPO_1_300000_Hopper-v4_111_222_333_444_buffer=4,165.6827894039264
True,PPO,2,300000,Hopper-v4,111,222,333,444,buffer,11,PPO_2_300000_Hopper-v4_111_222_333_444_buffer=11,251.34336894768288
True,PPO,3,300000,Hopper-v4,111,222,333,444,buffer,3,PPO_3_300000_Hopper-v4_111_222_333_444_buffer=3,299.2425316855141
False,PPO,1,300000,Hopper-v4,111,222,333,444,buffer,8,PPO_1_300000_Hopper-v4_111_222_333_444_buffer=8,177.45640739253506
False,PPO,2,300000,Hopper-v4,111,222,333,444,buffer,8,PPO_2_300000_Hopper-v4_111_222_333_444_buffer=8,268.9444876608854
False,PPO,3,300000,Hopper-v4,111,222,333,444,buffer,4,PPO_3_300000_Hopper-v4_111_222_333_444_buffer=4,321.5760026203681
True,PPO,1,300000,Hopper-v4,111,222,333,444,noise,1,PPO_1_300000_Hopper-v4_111_222_333_444_noise=1,165.61872446394983
True,PPO,2,300000,Hopper-v4,111,222,333,444,noise,6,PPO_2_300000_Hopper-v4_111_222_333_444_noise=6,248.1217421227848
True,PPO,3,300000,Hopper-v4,111,222,333,444,noise,7,PPO_3_300000_Hopper-v4_111_222_333_444_noise=7,294.9507905024338
False,PPO,1,300000,Hopper-v4,111,222,333,444,noise,4,PPO_1_300000_Hopper-v4_111_222_333_444_noise=4,181.8898497368829
False,PPO,2,300000,Hopper-v4,111,222,333,444,noise,2,PPO_2_300000_Hopper-v4_111_222_333_444_noise=2,257.3038217912447
False,PPO,3,300000,Hopper-v4,111,222,333,444,noise,10,PPO_3_300000_Hopper-v4_111_222_333_444_noise=10,302.8445515214485
True,PPO,1,900000,Hopper-v4,111,222,333,444,policy,12,PPO_1_900000_Hopper-v4_111_222_333_444_policy=12,273.11163585659045
False,PPO,1,900000,Hopper-v4,111,222,333,444,policy,11,PPO_1_900000_Hopper-v4_111_222_333_444_policy=11,317.8843833965733

True,PPO,1,200000,Reacher-v4,111,222,333,444,env,13,PPO_1_200000_Reacher-v4_111_222_333_444_env=13,-26.97258210557185
True,PPO,2,200000,Reacher-v4,111,222,333,444,env,4,PPO_2_200000_Reacher-v4_111_222_333_444_env=4,-16.81370867806546
True,PPO,3,200000,Reacher-v4,111,222,333,444,env,13,PPO_3_200000_Reacher-v4_111_222_333_444_env=13,-12.74515981602084
False,PPO,1,200000,Reacher-v4,111,222,333,444,env,16,PPO_1_200000_Reacher-v4_111_222_333_444_env=16,-26.45697617204301
False,PPO,2,200000,Reacher-v4,111,222,333,444,env,20,PPO_2_200000_Reacher-v4_111_222_333_444_env=20,-16.016290510991695
False,PPO,3,200000,Reacher-v4,111,222,333,444,env,20,PPO_3_200000_Reacher-v4_111_222_333_444_env=20,-12.016117414848583
True,PPO,1,200000,Reacher-v4,111,222,333,444,buffer,11,PPO_1_200000_Reacher-v4_111_222_333_444_buffer=11,-26.84502145356793
True,PPO,2,200000,Reacher-v4,111,222,333,444,buffer,8,PPO_2_200000_Reacher-v4_111_222_333_444_buffer=8,-16.783485952125062
True,PPO,3,200000,Reacher-v4,111,222,333,444,buffer,7,PPO_3_200000_Reacher-v4_111_222_333_444_buffer=7,-12.666365062194728
False,PPO,1,200000,Reacher-v4,111,222,333,444,buffer,2,PPO_1_200000_Reacher-v4_111_222_333_444_buffer=2,-26.516083642228743
False,PPO,2,200000,Reacher-v4,111,222,333,444,buffer,5,PPO_2_200000_Reacher-v4_111_222_333_444_buffer=5,-16.292996361993158
False,PPO,3,200000,Reacher-v4,111,222,333,444,buffer,11,PPO_3_200000_Reacher-v4_111_222_333_444_buffer=11,-12.273463949202217
